Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2018 03:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2018 03:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/05/2018 21:00,11/05/2018 10:00,O.M.M.P. SFAX,07/05/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/05/2018 03:00,14/05/2018 04:00,O.M.M.P. SFAX,11/05/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/05/2018 10:30,17/05/2018 10:30,O.M.M.P. SFAX,12/05/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/05/2018 21:00,11/05/2018 10:00,O.M.M.P. SFAX,07/05/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/05/2018 03:00,14/05/2018 04:00,O.M.M.P. SFAX,11/05/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/05/2018 10:30,17/05/2018 10:30,O.M.M.P. SFAX,12/05/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2018 03:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/05/2018 00:00,11/05/2018 00:00,O.M.M.P. SFAX,06/05/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/05/2018 03:00,14/05/2018 04:00,O.M.M.P. SFAX,11/05/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/05/2018 03:00,01/06/2018 17:00,O.M.M.P. SFAX,26/05/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2018 03:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/05/2018 19:00,28/05/2018 19:00,O.M.M.P. SFAX,24/05/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/05/2018 03:00,29/05/2018 04:00,O.M.M.P. SFAX,26/05/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/05/2018 09:00,01/06/2018 22:00,O.M.M.P. SFAX,26/05/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/06/2018 06:00,06/06/2018 18:00,O.M.M.P. SFAX,02/06/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2018 03:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/05/2018 03:00,29/05/2018 04:00,O.M.M.P. SFAX,26/05/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/05/2018 04:00,01/06/2018 17:00,O.M.M.P. SFAX,26/05/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2018 03:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2018 03:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/06/2018 21:00,11/06/2018 10:00,O.M.M.P. SFAX,07/06/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/06/2018 03:00,14/06/2018 04:00,O.M.M.P. SFAX,11/06/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/06/2018 10:30,17/06/2018 10:30,O.M.M.P. SFAX,12/06/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/06/2018 21:00,11/06/2018 10:00,O.M.M.P. SFAX,07/06/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/06/2018 03:00,14/06/2018 04:00,O.M.M.P. SFAX,11/06/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/06/2018 10:30,17/06/2018 10:30,O.M.M.P. SFAX,12/06/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2018 03:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/06/2018 00:00,11/06/2018 00:00,O.M.M.P. SFAX,06/06/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/06/2018 03:00,14/06/2018 04:00,O.M.M.P. SFAX,11/06/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/06/2018 03:00,01/07/2018 17:00,O.M.M.P. SFAX,26/06/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/07/2018 03:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/06/2018 19:00,28/06/2018 19:00,O.M.M.P. SFAX,24/06/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/06/2018 03:00,29/06/2018 04:00,O.M.M.P. SFAX,26/06/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/06/2018 09:00,01/07/2018 22:00,O.M.M.P. SFAX,26/06/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/07/2018 06:00,06/07/2018 18:00,O.M.M.P. SFAX,02/07/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/07/2018 03:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/06/2018 03:00,29/06/2018 04:00,O.M.M.P. SFAX,26/06/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/06/2018 04:00,01/07/2018 17:00,O.M.M.P. SFAX,26/06/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/07/2018 03:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/07/2018 03:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/07/2018 21:00,11/07/2018 10:00,O.M.M.P. SFAX,07/07/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/07/2018 03:00,14/07/2018 04:00,O.M.M.P. SFAX,11/07/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/07/2018 10:30,17/07/2018 10:30,O.M.M.P. SFAX,12/07/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/07/2018 21:00,11/07/2018 10:00,O.M.M.P. SFAX,07/07/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/07/2018 03:00,14/07/2018 04:00,O.M.M.P. SFAX,11/07/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/07/2018 10:30,17/07/2018 10:30,O.M.M.P. SFAX,12/07/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/07/2018 03:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/07/2018 00:00,11/07/2018 00:00,O.M.M.P. SFAX,06/07/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/07/2018 03:00,14/07/2018 04:00,O.M.M.P. SFAX,11/07/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/07/2018 03:00,01/08/2018 17:00,O.M.M.P. SFAX,26/07/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/08/2018 03:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/07/2018 19:00,28/07/2018 19:00,O.M.M.P. SFAX,24/07/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/07/2018 03:00,29/07/2018 04:00,O.M.M.P. SFAX,26/07/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/07/2018 09:00,01/08/2018 22:00,O.M.M.P. SFAX,26/07/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/08/2018 06:00,06/08/2018 18:00,O.M.M.P. SFAX,02/08/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/08/2018 03:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/07/2018 03:00,29/07/2018 04:00,O.M.M.P. SFAX,26/07/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/07/2018 04:00,01/08/2018 17:00,O.M.M.P. SFAX,26/07/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/08/2018 03:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/08/2018 03:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/08/2018 21:00,11/08/2018 10:00,O.M.M.P. SFAX,07/08/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/08/2018 03:00,14/08/2018 04:00,O.M.M.P. SFAX,11/08/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/08/2018 10:30,17/08/2018 10:30,O.M.M.P. SFAX,12/08/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/08/2018 21:00,11/08/2018 10:00,O.M.M.P. SFAX,07/08/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/08/2018 03:00,14/08/2018 04:00,O.M.M.P. SFAX,11/08/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/08/2018 10:30,17/08/2018 10:30,O.M.M.P. SFAX,12/08/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/08/2018 03:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/08/2018 00:00,11/08/2018 00:00,O.M.M.P. SFAX,06/08/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/08/2018 03:00,14/08/2018 04:00,O.M.M.P. SFAX,11/08/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/08/2018 03:00,01/09/2018 17:00,O.M.M.P. SFAX,26/08/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/09/2018 03:00,07/09/2018 04:00,O.M.M.P. SFAX,04/09/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/08/2018 19:00,28/08/2018 19:00,O.M.M.P. SFAX,24/08/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/08/2018 03:00,29/08/2018 04:00,O.M.M.P. SFAX,26/08/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/08/2018 09:00,01/09/2018 22:00,O.M.M.P. SFAX,26/08/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/09/2018 06:00,06/09/2018 18:00,O.M.M.P. SFAX,02/09/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/09/2018 03:00,07/09/2018 04:00,O.M.M.P. SFAX,04/09/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/08/2018 03:00,29/08/2018 04:00,O.M.M.P. SFAX,26/08/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/08/2018 04:00,01/09/2018 17:00,O.M.M.P. SFAX,26/08/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/09/2018 03:00,07/09/2018 04:00,O.M.M.P. SFAX,04/09/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/09/2018 03:00,07/09/2018 04:00,O.M.M.P. SFAX,04/09/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/09/2018 21:00,11/09/2018 10:00,O.M.M.P. SFAX,07/09/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/09/2018 03:00,14/09/2018 04:00,O.M.M.P. SFAX,11/09/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/09/2018 10:30,17/09/2018 10:30,O.M.M.P. SFAX,12/09/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/09/2018 21:00,11/09/2018 10:00,O.M.M.P. SFAX,07/09/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/09/2018 03:00,14/09/2018 04:00,O.M.M.P. SFAX,11/09/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/09/2018 10:30,17/09/2018 10:30,O.M.M.P. SFAX,12/09/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/09/2018 03:00,07/09/2018 04:00,O.M.M.P. SFAX,04/09/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/09/2018 00:00,11/09/2018 00:00,O.M.M.P. SFAX,06/09/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/09/2018 03:00,14/09/2018 04:00,O.M.M.P. SFAX,11/09/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/09/2018 03:00,01/10/2018 17:00,O.M.M.P. SFAX,26/09/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/10/2018 03:00,07/10/2018 04:00,O.M.M.P. SFAX,04/10/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/09/2018 19:00,28/09/2018 19:00,O.M.M.P. SFAX,24/09/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/09/2018 03:00,29/09/2018 04:00,O.M.M.P. SFAX,26/09/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/09/2018 09:00,01/10/2018 22:00,O.M.M.P. SFAX,26/09/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/10/2018 06:00,06/10/2018 18:00,O.M.M.P. SFAX,02/10/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/10/2018 03:00,07/10/2018 04:00,O.M.M.P. SFAX,04/10/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/09/2018 03:00,29/09/2018 04:00,O.M.M.P. SFAX,26/09/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/09/2018 04:00,01/10/2018 17:00,O.M.M.P. SFAX,26/09/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/10/2018 03:00,07/10/2018 04:00,O.M.M.P. SFAX,04/10/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/10/2018 03:00,07/10/2018 04:00,O.M.M.P. SFAX,04/10/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/10/2018 21:00,11/10/2018 10:00,O.M.M.P. SFAX,07/10/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/10/2018 03:00,14/10/2018 04:00,O.M.M.P. SFAX,11/10/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/10/2018 10:30,17/10/2018 10:30,O.M.M.P. SFAX,12/10/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/10/2018 21:00,11/10/2018 10:00,O.M.M.P. SFAX,07/10/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/10/2018 03:00,14/10/2018 04:00,O.M.M.P. SFAX,11/10/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/10/2018 10:30,17/10/2018 10:30,O.M.M.P. SFAX,12/10/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/10/2018 03:00,07/10/2018 04:00,O.M.M.P. SFAX,04/10/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/10/2018 00:00,11/10/2018 00:00,O.M.M.P. SFAX,06/10/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/10/2018 03:00,14/10/2018 04:00,O.M.M.P. SFAX,11/10/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/10/2018 03:00,01/11/2018 17:00,O.M.M.P. SFAX,26/10/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/11/2018 03:00,07/11/2018 04:00,O.M.M.P. SFAX,04/11/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/10/2018 19:00,28/10/2018 19:00,O.M.M.P. SFAX,24/10/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/10/2018 03:00,29/10/2018 04:00,O.M.M.P. SFAX,26/10/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/10/2018 09:00,01/11/2018 22:00,O.M.M.P. SFAX,26/10/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/11/2018 06:00,06/11/2018 18:00,O.M.M.P. SFAX,02/11/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/11/2018 03:00,07/11/2018 04:00,O.M.M.P. SFAX,04/11/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/10/2018 03:00,29/10/2018 04:00,O.M.M.P. SFAX,26/10/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/10/2018 04:00,01/11/2018 17:00,O.M.M.P. SFAX,26/10/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/11/2018 03:00,07/11/2018 04:00,O.M.M.P. SFAX,04/11/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/11/2018 03:00,07/11/2018 04:00,O.M.M.P. SFAX,04/11/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/11/2018 21:00,11/11/2018 10:00,O.M.M.P. SFAX,07/11/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/11/2018 03:00,14/11/2018 04:00,O.M.M.P. SFAX,11/11/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/11/2018 10:30,17/11/2018 10:30,O.M.M.P. SFAX,12/11/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/11/2018 21:00,11/11/2018 10:00,O.M.M.P. SFAX,07/11/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/11/2018 03:00,14/11/2018 04:00,O.M.M.P. SFAX,11/11/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/11/2018 10:30,17/11/2018 10:30,O.M.M.P. SFAX,12/11/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/11/2018 03:00,07/11/2018 04:00,O.M.M.P. SFAX,04/11/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/11/2018 00:00,11/11/2018 00:00,O.M.M.P. SFAX,06/11/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/11/2018 03:00,14/11/2018 04:00,O.M.M.P. SFAX,11/11/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/11/2018 03:00,01/12/2018 17:00,O.M.M.P. SFAX,26/11/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/12/2018 03:00,07/12/2018 04:00,O.M.M.P. SFAX,04/12/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/11/2018 19:00,28/11/2018 19:00,O.M.M.P. SFAX,24/11/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/11/2018 03:00,29/11/2018 04:00,O.M.M.P. SFAX,26/11/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/11/2018 09:00,01/12/2018 22:00,O.M.M.P. SFAX,26/11/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/12/2018 06:00,06/12/2018 18:00,O.M.M.P. SFAX,02/12/2018 18:00,--,varac solide:3040/cereales:7680
